customer_key,first_name,last_name,sales,term,usersegment,outlier_flag
9251,Charles,Garcia,37,Short_Term-User,New,False
425,Pamela,Garcia,44,Short_Term-User,New,False
860,Blake,Garcia,72,Short_Term-User,New,False
3086,Nathan,Garcia,37,Short_Term-User,New,False
12020,Emma,Garcia,613,Short_Term-User,New,False
11114,Katherine,Garcia,589,Short_Term-User,New,False
11684,David,Garcia,58,Short_Term-User,New,False
14395,Anthony,Garcia,1250,Short_Term-User,New,False
1294,Tammy,Garcia,86,Short_Term-User,New,False
16184,Geoffrey,Garcia,1147,Short_Term-User,New,False
12501,Adriana,Garcia,35,Short_Term-User,New,False
11778,Tyler,Garcia,194,Short_Term-User,New,False
16466,Seth,Garcia,12,Short_Term-User,New,False
15949,Abby,Garcia,1293,Short_Term-User,New,False
6232,Tina,Garcia,84,Short_Term-User,New,False
17877,Austin,Garcia,2476,Short_Term-User,New,False
11298,Jasmine,Garcia,600,Short_Term-User,New,False
13861,Douglas,Garcia,2520,Short_Term-User,New,False
3806,Kari,Garcia,101,Short_Term-User,New,False
5243,Megan,Garcia,7,Short_Term-User,New,False
5944,Veronica,Garcia,38,Short_Term-User,New,False
4573,Anna,Garcia,105,Short_Term-User,New,False
15559,Holly,Garcia,6,Short_Term-User,New,False
976,Destiny,Garcia,209,Short_Term-User,New,False
14318,Erick,Garcia,89,Short_Term-User,New,False
12243,Andrew,Garcia,554,Short_Term-User,New,False
871,Jillian,Garcia,242,Short_Term-User,New,False
6838,Mayra,Garcia,74,Short_Term-User,New,False
16434,Barry,Garcia,27,Short_Term-User,New,False
16387,James,Garcia,36,Short_Term-User,New,False
16779,Tabitha,Garcia,540,Short_Term-User,New,False
9268,Monica,Garcia,49,Short_Term-User,New,False
15799,Jeremiah,Garcia,29,Short_Term-User,New,False
7383,Isabella,Garcia,205,Short_Term-User,New,False
12042,Natalie,Garcia,561,Short_Term-User,New,False
13600,Virginia,Garcia,27,Short_Term-User,New,False
17717,Darren,Garcia,29,Short_Term-User,New,False
545,Joel,Garcia,89,Short_Term-User,New,False
12193,Emily,Garcia,32,Short_Term-User,New,False
7038,Bruce,Garcia,49,Short_Term-User,New,False
17106,Hannah,Garcia,7,Short_Term-User,New,False
10627,Brianna,Garcia,135,Short_Term-User,New,False
13508,Madison,Garcia,33,Short_Term-User,New,False
1489,Jay,Garcia,9,Short_Term-User,New,False
12981,Sergio,Garcia,69,Short_Term-User,New,False
9301,Xavier,Garcia,72,Short_Term-User,New,False
10547,Cory,Garcia,5,Short_Term-User,New,False
5096,Marcus,Garcia,2330,Short_Term-User,New,False
12408,Lauren,Garcia,561,Short_Term-User,New,False
17701,Summer,Garcia,1170,Short_Term-User,New,False
15555,Michael,Garcia,69,Short_Term-User,New,False
13973,Edward,Garcia,2398,Short_Term-User,New,False
15040,Robert,Garcia,27,Short_Term-User,New,False
16032,Jessica,Garcia,5,Short_Term-User,New,False
6415,Nicholas,Garcia,2295,Short_Term-User,New,False
12248,Alexander,Garcia,111,Short_Term-User,New,False
6596,Benjamin,Garcia,1786,Short_Term-User,New,False
14447,Kristina,Garcia,1151,Short_Term-User,New,False
5796,Regina,Garcia,68,Short_Term-User,New,False
4974,Christopher,Garcia,40,Short_Term-User,New,False
10309,Kayla,Garcia,81,Short_Term-User,New,False
16744,Stefanie,Garcia,1155,Short_Term-User,New,False
13292,Eduardo,Garcia,540,Short_Term-User,New,False
18414,Arthur,Garcia,54,Short_Term-User,New,False
7595,Kristi,Garcia,2326,Short_Term-User,New,False
10294,Ashley,Garcia,1764,Short_Term-User,New,False
12873,Matthew,Garcia,556,Short_Term-User,New,False
10233,Levi,Garcia,40,Short_Term-User,New,False
15529,Samuel,Garcia,129,Short_Term-User,New,False
12769,Joshua,Garcia,29,Short_Term-User,New,False
3981,Michele,Garcia,57,Short_Term-User,New,False
10735,Grace,Garcia,15,Short_Term-User,New,False
4683,Heidi,Garcia,70,Short_Term-User,New,False
11808,Cindy,Garcia,72,Short_Term-User,New,False
9773,Samantha,Garcia,73,Short_Term-User,New,False
16033,Miguel,Garcia,7,Short_Term-User,New,False
4337,Marco,Garcia,7,Short_Term-User,New,False
15372,Cassandra,Garcia,34,Short_Term-User,New,False
1125,Brandi,Gill,13195,Long-Term-User,VIP,True
17066,Carrie,Gill,5997,Long-Term-User,VIP,False
6734,Alberto,Gill,4757,Long-Term-User,Regular,False
8354,Desiree,Gill,2400,Long-Term-User,Regular,False
17574,Tyrone,Gill,3578,Short_Term-User,New,False
152,Melinda,Gill,8087,Long-Term-User,VIP,True
7203,Erika,Gill,4143,Long-Term-User,Regular,False
14711,Diana,Gill,1239,Long-Term-User,Regular,False
7484,Byron,Gill,6056,Long-Term-User,VIP,False
14714,Latasha,Gill,1288,Long-Term-User,Regular,False
17450,Jarred,Gill,3375,Short_Term-User,New,False
8998,Beth,Gill,5815,Long-Term-User,VIP,False
1615,Lance,Gill,5918,Long-Term-User,VIP,False
8978,Kristine,Gill,6044,Long-Term-User,VIP,False
2767,Joe,Gill,3001,Long-Term-User,Regular,False
9714,Kathleen,Gill,3422,Long-Term-User,Regular,False
15153,Jaime,Gill,1938,Long-Term-User,Regular,False
15188,Hector,Gill,1932,Long-Term-User,Regular,False
3363,Roberto,Gill,1845,Short_Term-User,New,False
3671,Leslie,Gill,2919,Short_Term-User,New,False
14109,Gary,Gill,2198,Short_Term-User,New,False
13178,Gina,Gill,2722,Short_Term-User,New,False
4646,Javier,Gill,3785,Long-Term-User,Regular,False
4579,Diane,Gill,4510,Short_Term-User,New,False
6935,Nelson,Gill,3907,Short_Term-User,New,False
6835,Michele,Gill,4158,Long-Term-User,Regular,False
16470,Anne,Gill,1332,Long-Term-User,Regular,False
16487,Mathew,Gill,1372,Long-Term-User,Regular,False
14781,Dana,Gill,2480,Short_Term-User,New,False
12630,Alfredo,Gill,2466,Short_Term-User,New,False
15396,Daisy,Gill,25,Short_Term-User,New,False
8640,Victor,Gill,64,Short_Term-User,New,False
17411,Cheryl,Gill,60,Short_Term-User,New,False
1655,Briana,Gill,45,Short_Term-User,New,False
5041,Casey,Gill,65,Short_Term-User,New,False
409,Darren,Gill,34,Short_Term-User,New,False
1716,Eddie,Gill,74,Short_Term-User,New,False
3954,Adrienne,Gill,203,Short_Term-User,New,False
1680,Stacy,Gill,188,Short_Term-User,New,False
732,Tanya,Gill,121,Short_Term-User,New,False
1766,Robyn,Gill,1751,Short_Term-User,New,False
11325,Kari,Gill,25,Short_Term-User,New,False
15211,Clinton,Gill,554,Short_Term-User,New,False
6728,Monique,Gill,22,Short_Term-User,New,False
2337,Deanna,Gill,107,Short_Term-User,New,False
7166,Randall,Gill,82,Short_Term-User,New,False
6822,Marvin,Gill,6,Short_Term-User,New,False
2670,Kristy,Gill,129,Short_Term-User,New,False
18380,Craig,Gill,23,Short_Term-User,New,False
12095,Carolyn,Gill,68,Short_Term-User,New,False
6218,Raquel,Gill,81,Short_Term-User,New,False
10674,J├®sus,Gill,639,Short_Term-User,New,False
6376,Sheila,Gill,46,Short_Term-User,New,False
1665,Krista,Gill,78,Short_Term-User,New,False
14193,Janet,Gill,2481,Short_Term-User,New,False
534,Ebony,Gill,37,Short_Term-User,New,False
5699,Mallory,Gill,230,Short_Term-User,New,False
2718,Audrey,Gill,75,Short_Term-User,New,False
13269,Meredith,Gill,50,Short_Term-User,New,False
150,Theodore,Gill,41,Short_Term-User,New,False
15871,Jill,Gill,549,Short_Term-User,New,False
6293,Kellie,Gill,94,Short_Term-User,New,False
5701,Billy,Gill,93,Short_Term-User,New,False
17525,Paula,Gill,2398,Short_Term-User,New,False
8496,Francis,Gill,39,Short_Term-User,New,False
2820,Max,Gill,35,Short_Term-User,New,False
18425,Erik,Gill,34,Short_Term-User,New,False
6519,Wendy,Gill,540,Short_Term-User,New,False
17488,Gerald,Gill,805,Short_Term-User,New,False
8232,Meghan,Gill,70,Short_Term-User,New,False
3997,Ross,Gill,22,Short_Term-User,New,False
3255,Tabitha,Gill,81,Short_Term-User,New,False
603,Larry,Gill,35,Short_Term-User,New,False
1237,Kendra,Gill,35,Short_Term-User,New,False
13197,Armando,Gill,40,Short_Term-User,New,False
14594,Micheal,Gill,1265,Short_Term-User,New,False
6759,Linda,Gill,32,Short_Term-User,New,False
11488,Jonathon,Gill,589,Short_Term-User,New,False
18099,Jimmy,Gill,629,Short_Term-User,New,False
10861,Jacquelyn,Gill,5,Short_Term-User,New,False
15690,Arthur,Gill,97,Short_Term-User,New,False
11321,Danny,Gill,1736,Short_Term-User,New,False
16172,Kristi,Gill,589,Short_Term-User,New,False
12247,Renee,Gill,32,Short_Term-User,New,False
9389,Natasha,Gill,10,Short_Term-User,New,False
10361,Orlando,Gill,94,Short_Term-User,New,False
8676,Dwayne,Gill,199,Short_Term-User,New,False
16976,Jay,Gill,83,Short_Term-User,New,False
8645,Gloria,Gill,5,Short_Term-User,New,False
11674,Andy,Gill,609,Short_Term-User,New,False
11387,Jerome,Gill,5,Short_Term-User,New,False
13118,Shannon,Gill,13,Short_Term-User,New,False
2533,Melody,Gill,7,Short_Term-User,New,False
11511,Lori,Gill,1764,Short_Term-User,New,False
9225,Lawrence,Gill,44,Short_Term-User,New,False
3198,Frank,Gill,107,Short_Term-User,New,False
18466,Roy,Gill,791,Short_Term-User,New,False
17702,Felicia,Gill,1155,Short_Term-User,New,False
17976,Walter,Gill,38,Short_Term-User,New,False
11600,Philip,Gill,1701,Short_Term-User,New,False
4608,Ricky,Gill,88,Short_Term-User,New,False
15187,Joanna,Gill,39,Short_Term-User,New,False
16162,Reginald,Gill,1237,Short_Term-User,New,False
15994,Julio,Gill,39,Short_Term-User,New,False
1478,Robin,Gill,50,Short_Term-User,New,False
14591,Naomi,Gill,584,Short_Term-User,New,False
16695,Lee,Gill,1184,Short_Term-User,New,False
384,Marie,Gill,49,Short_Term-User,New,False
6939,Ruben,Gill,37,Short_Term-User,New,False
10833,Pedro,Gill,40,Short_Term-User,New,False
1975,Marc,Gill,57,Short_Term-User,New,False
10992,Teresa,Gill,121,Short_Term-User,New,False
240,Latoya,Goel,7511,Long-Term-User,VIP,True
6046,Derek,Goel,4480,Long-Term-User,Regular,False
2679,Warren,Goel,5933,Long-Term-User,VIP,False
6250,Carl,Goel,4426,Long-Term-User,Regular,False
6278,Nichole,Goel,4426,Long-Term-User,Regular,False
6353,Drew,Goel,6021,Long-Term-User,VIP,False
7246,Misty,Goel,6021,Long-Term-User,VIP,False
490,Deborah,Goel,8127,Long-Term-User,VIP,True
9448,Jodi,Goel,6035,Long-Term-User,VIP,False
9417,Dale,Goel,4118,Long-Term-User,Regular,False
9424,Alicia,Goel,4177,Long-Term-User,Regular,False
14962,Ricardo,Goel,1938,Long-Term-User,Regular,False
1361,Mario,Goel,6750,Long-Term-User,VIP,True
4167,Nina,Goel,3125,Long-Term-User,Regular,False
15135,Bridget,Goel,1926,Long-Term-User,Regular,False
10232,Christine,Goel,3937,Long-Term-User,Regular,False
3201,Colleen,Goel,9422,Long-Term-User,VIP,True
5466,Kara,Goel,3271,Long-Term-User,Regular,False
1989,Barbara,Goel,6915,Long-Term-User,VIP,True
1990,Carly,Goel,6817,Long-Term-User,VIP,True
2078,Alejandro,Goel,6766,Long-Term-User,VIP,True
15436,Yolanda,Goel,1957,Long-Term-User,Regular,False
3122,Devon,Goel,3319,Long-Term-User,Regular,False
11910,Tommy,Goel,3981,Long-Term-User,Regular,False
15617,Colin,Goel,2800,Long-Term-User,Regular,False
15768,Alisha,Goel,1332,Short_Term-User,New,False
3348,Tara,Goel,2899,Short_Term-User,New,False
12653,Roger,Goel,3908,Short_Term-User,New,False
4042,Michele,Goel,3826,Short_Term-User,New,False
411,Maurice,Goel,4464,Short_Term-User,New,False
4597,Gilbert,Goel,4460,Short_Term-User,New,False
16461,Grant,Goel,4490,Short_Term-User,New,False
1834,Sheena,Goel,4359,Short_Term-User,New,False
8059,Shawn,Goel,4525,Short_Term-User,New,False
147,Karla,Goel,113,Short_Term-User,New,False
5167,April,Goel,109,Short_Term-User,New,False
10784,Kate,Goel,50,Short_Term-User,New,False
4497,Kelli,Goel,40,Short_Term-User,New,False
16773,Darrell,Goel,124,Short_Term-User,New,False
6190,Clarence,Goel,46,Short_Term-User,New,False
6103,Andres,Goel,32,Short_Term-User,New,False
15410,Christy,Goel,68,Short_Term-User,New,False
18333,Shawna,Goel,165,Short_Term-User,New,False
7553,Kelsey,Goel,5,Short_Term-User,New,False
11570,Johnny,Goel,49,Short_Term-User,New,False
7705,Lacey,Goel,33,Short_Term-User,New,False
4265,Peter,Goel,39,Short_Term-User,New,False
4453,Alison,Goel,25,Short_Term-User,New,False
11657,Willie,Goel,1169,Short_Term-User,New,False
15895,Lindsey,Goel,23,Short_Term-User,New,False
406,Bonnie,Goel,54,Short_Term-User,New,False
4674,Jon,Goel,65,Short_Term-User,New,False
17713,Gregory,Goel,2393,Short_Term-User,New,False
8390,Terrence,Goel,138,Short_Term-User,New,False
7706,Karl,Goel,59,Short_Term-User,New,False
14474,Kristin,Goel,5,Short_Term-User,New,False
7179,Tracy,Goel,51,Short_Term-User,New,False
12943,Rafael,Goel,6,Short_Term-User,New,False
6214,Calvin,Goel,180,Short_Term-User,New,False
15411,Franklin,Goel,29,Short_Term-User,New,False
16327,Ashlee,Goel,84,Short_Term-User,New,False
18086,Brad,Goel,777,Short_Term-User,New,False
13056,Louis,Goel,1170,Short_Term-User,New,False
16512,Bethany,Goel,549,Short_Term-User,New,False
5645,Leonard,Goel,5,Short_Term-User,New,False
4804,Bradley,Goel,66,Short_Term-User,New,False
1727,Kurt,Goel,99,Short_Term-User,New,False
12536,Dawn,Goel,5,Short_Term-User,New,False
3550,Arturo,Goel,75,Short_Term-User,New,False
595,Corey,Goel,89,Short_Term-User,New,False
10664,Kenneth,Goel,40,Short_Term-User,New,False
18431,Donna,Goel,29,Short_Term-User,New,False
16709,Katie,Goel,64,Short_Term-User,New,False
16692,Marshall,Goel,604,Short_Term-User,New,False
13053,Priscilla,Goel,549,Short_Term-User,New,False
11418,Shaun,Goel,21,Short_Term-User,New,False
1650,Omar,Goel,9,Short_Term-User,New,False
8479,Tasha,Goel,23,Short_Term-User,New,False
14443,Melvin,Goel,1736,Short_Term-User,New,False
5266,Julie,Goel,27,Short_Term-User,New,False
10683,Katrina,Goel,7,Short_Term-User,New,False
11054,Jaime,Goel,10,Short_Term-User,New,False
4540,Raul,Goel,64,Short_Term-User,New,False
12755,Cassie,Goel,69,Short_Term-User,New,False
12261,Edwin,Goel,93,Short_Term-User,New,False
18124,Tonya,Goel,24,Short_Term-User,New,False
17381,Lindsay,Goel,35,Short_Term-User,New,False
8431,Sharon,Goel,64,Short_Term-User,New,False
17220,Chad,Goel,40,Short_Term-User,New,False
11806,Cristina,Goel,4,Short_Term-User,New,False
13287,Kelvin,Goel,575,Short_Term-User,New,False
10592,Clayton,Goel,70,Short_Term-User,New,False
1741,Kathryn,Goel,114,Short_Term-User,New,False
11062,Jenny,Goel,1145,Short_Term-User,New,False
7342,Russell,Goel,68,Short_Term-User,New,False
5608,Logan,Gonzales,5897,Long-Term-User,VIP,False
10711,Brittany,Gonzales,4187,Long-Term-User,Regular,False
17766,Abigail,Gonzales,3578,Short_Term-User,New,False
17671,Julia,Gonzales,3578,Short_Term-User,New,False
17825,Brandon,Gonzales,3578,Short_Term-User,New,False
17842,Samuel,Gonzales,4334,Long-Term-User,Regular,False
752,Victoria,Gonzales,8215,Long-Term-User,VIP,True
17037,Jonathan,Gonzales,3578,Short_Term-User,New,False
517,Mya,Gonzales,5915,Long-Term-User,VIP,False
1191,Justin,Gonzales,5890,Long-Term-User,VIP,False
2794,Jason,Gonzales,3021,Long-Term-User,Regular,False
3000,Elijah,Gonzales,3295,Long-Term-User,Regular,False
2358,Blake,Gonzales,4544,Long-Term-User,Regular,False
4313,Alexandria,Gonzales,1631,Long-Term-User,Regular,False
4338,Rachel,Gonzales,1622,Long-Term-User,Regular,False
9471,Melissa,Gonzales,4408,Long-Term-User,Regular,False
6207,Spencer,Gonzales,3295,Long-Term-User,Regular,False
3110,Aidan,Gonzales,2701,Long-Term-User,Regular,False
3116,Samantha,Gonzales,3297,Long-Term-User,Regular,False
15571,Hunter,Gonzales,1957,Long-Term-User,Regular,False
10149,Brianna,Gonzales,3223,Long-Term-User,Regular,False
2872,Sarah,Gonzales,3060,Short_Term-User,New,False
16098,Kaitlyn,Gonzales,4464,Long-Term-User,Regular,False
16267,Riley,Gonzales,2071,Short_Term-User,New,False
3439,Gabrielle,Gonzales,3352,Short_Term-User,New,False
2928,Gabriel,Gonzales,3021,Short_Term-User,New,False
16577,Caroline,Gonzales,2071,Short_Term-User,New,False
2409,Katherine,Gonzales,6792,Short_Term-User,New,True
5800,Stephanie,Gonzales,1701,Short_Term-User,New,False
10577,Benjamin,Gonzales,549,Short_Term-User,New,False
4857,Luis,Gonzales,153,Long-Term-User,Regular,False
9201,Noah,Gonzales,2480,Short_Term-User,New,False
14147,Carson,Gonzales,1224,Short_Term-User,New,False
4682,Emma,Gonzales,106,Short_Term-User,New,False
9697,Ethan,Gonzales,74,Short_Term-User,New,False
5086,Trevor,Gonzales,144,Short_Term-User,New,False
16193,Angelica,Gonzales,34,Short_Term-User,New,False
14098,Fernando,Gonzales,1269,Short_Term-User,New,False
5478,Anna,Gonzales,40,Short_Term-User,New,False
13970,Vanessa,Gonzales,35,Short_Term-User,New,False
1108,Nathan,Gonzales,222,Short_Term-User,New,False
10300,Hannah,Gonzales,79,Short_Term-User,New,False
18006,Cameron,Gonzales,70,Short_Term-User,New,False
10703,Paige,Gonzales,92,Short_Term-User,New,False
5896,Chloe,Gonzales,1760,Short_Term-User,New,False
6527,Tristan,Gonzales,5,Short_Term-User,New,False
17602,Christian,Gonzales,8,Short_Term-User,New,False
14381,Seth,Gonzales,1250,Short_Term-User,New,False
8020,Jackson,Gonzales,79,Short_Term-User,New,False
6336,Miguel,Gonzales,5,Short_Term-User,New,False
10457,Dalton,Gonzales,104,Short_Term-User,New,False
661,Miranda,Gonzales,323,Short_Term-User,New,False
14192,Austin,Gonzales,2419,Short_Term-User,New,False
7601,Ashley,Gonzales,52,Short_Term-User,New,False
6738,Nicole,Gonzales,30,Short_Term-User,New,False
14871,Edward,Gonzales,38,Short_Term-User,New,False
14335,Marcus,Gonzales,2398,Short_Term-User,New,False
11271,Antonio,Gonzales,609,Short_Term-User,New,False
12072,Haley,Gonzales,32,Short_Term-User,New,False
11015,Jose,Gonzales,80,Short_Term-User,New,False
15106,Morgan,Gonzales,40,Short_Term-User,New,False
8690,Elizabeth,Gonzales,681,Short_Term-User,New,False
1414,James,Gonzales,162,Short_Term-User,New,False
693,Caleb,Gonzales,94,Short_Term-User,New,False
1112,Jacqueline,Gonzales,195,Short_Term-User,New,False
13775,Xavier,Gonzales,33,Short_Term-User,New,False
13202,Olivia,Gonzales,2428,Short_Term-User,New,False
11726,Richard,Gonzales,39,Short_Term-User,New,False
2372,Sydney,Gonzales,72,Short_Term-User,New,False
16482,Oscar,Gonzales,58,Short_Term-User,New,False
10495,Kayla,Gonzales,7,Short_Term-User,New,False
12522,Alexis,Gonzales,22,Short_Term-User,New,False
5218,Amanda,Gonzales,125,Short_Term-User,New,False
12175,Gloria,Gonzales,554,Short_Term-User,New,False
309,Ian,Gonzales,94,Short_Term-User,New,False
11038,Angela,Gonzales,45,Short_Term-User,New,False
4611,Jessica,Gonzales,115,Short_Term-User,New,False
6374,Ryan,Gonzales,1736,Short_Term-User,New,False
11048,David,Gonzales,24,Short_Term-User,New,False
9336,Adam,Gonzales,70,Short_Term-User,New,False
13087,Dakota,Gonzales,54,Short_Term-User,New,False
14294,Eric,Gonzales,68,Short_Term-User,New,False
12819,Cassidy,Gonzales,554,Short_Term-User,New,False
18464,Lucas,Gonzales,751,Short_Term-User,New,False
18213,Jocelyn,Gonzales,190,Short_Term-User,New,False
7393,Jasmine,Gonzales,2343,Short_Term-User,New,False
17557,Isabel,Gonzales,1155,Short_Term-User,New,False
6157,Hailey,Gonzales,2502,Short_Term-User,New,False
8666,Eduardo,Gonzales,70,Short_Term-User,New,False
8399,Dylan,Gonzales,70,Short_Term-User,New,False
10591,Taylor,Gonzales,1169,Short_Term-User,New,False
3816,Isabella,Gonzales,64,Short_Term-User,New,False
9334,Abigail,Gonzales,70,Short_Term-User,New,False
8711,Arianna,Gonzales,2352,Short_Term-User,New,False
8996,Jordyn,Gonzales,619,Short_Term-User,New,False
12845,Alexandra,Gonzales,563,Short_Term-User,New,False
4273,Kyle,Gonzales,64,Short_Term-User,New,False
10778,Emily,Gonzales,181,Short_Term-User,New,False
12834,Kevin,Gonzales,722,Short_Term-User,New,False
5892,Natalie,Gonzales,60,Short_Term-User,New,False
12682,Jordan,Gonzales,14,Short_Term-User,New,False
7090,Melanie,Gonzales,1736,Short_Term-User,New,False
5924,Connor,Gonzales,60,Short_Term-User,New,False
14793,Alyssa,Gonzales,75,Short_Term-User,New,False
7430,Faith,Gonzales,2342,Short_Term-User,New,False
10829,Megan,Gonzales,2322,Short_Term-User,New,False
17038,Jeremiah,Gonzales,34,Short_Term-User,New,False
17290,Jack,Gonzales,55,Short_Term-User,New,False
7805,Aaron,Gonzales,1810,Short_Term-User,New,False
15123,Lauren,Gonzales,65,Short_Term-User,New,False
13489,Gavin,Gonzales,14,Short_Term-User,New,False
7427,Luke,Gonzales,2362,Short_Term-User,New,False
14331,Madison,Gonzales,101,Short_Term-User,New,False
5463,Marissa,Gonzales,49,Short_Term-User,New,False
15009,Jennifer,Gonzales,49,Short_Term-User,New,False
4362,Thomas,Gonzales,40,Short_Term-User,New,False
14859,Mariah,Gonzales,32,Short_Term-User,New,False
16669,Kevin,Gonzalez,6006,Long-Term-User,VIP,False
35,Ebony,Gonzalez,6491,Long-Term-User,VIP,True
17031,Jason,Gonzalez,5971,Long-Term-User,VIP,False
2694,Dominic,Gonzalez,7171,Long-Term-User,VIP,True
17272,Sean,Gonzalez,3578,Short_Term-User,New,False
7208,Phillip,Gonzalez,6089,Long-Term-User,VIP,False
17636,Levi,Gonzalez,3578,Short_Term-User,New,False
11235,Katherine,Gonzalez,5976,Long-Term-User,VIP,False
1301,Adriana,Gonzalez,13242,Long-Term-User,VIP,True
7492,Michele,Gonzalez,6056,Long-Term-User,VIP,False
7337,Carla,Gonzalez,6144,Long-Term-User,VIP,False
7486,Devin,Gonzalez,6063,Long-Term-User,VIP,False
18353,Lydia,Gonzalez,3578,Short_Term-User,New,False
8265,Kristopher,Gonzalez,4132,Long-Term-User,Regular,False
8654,Tina,Gonzalez,5314,Long-Term-User,VIP,False
895,Ann,Gonzalez,8223,Long-Term-User,VIP,True
3740,Charles,Gonzalez,1500,Long-Term-User,Regular,False
3853,Adam,Gonzalez,1468,Long-Term-User,Regular,False
746,Allison,Gonzalez,5948,Long-Term-User,VIP,False
930,Virginia,Gonzalez,4965,Long-Term-User,Regular,False
943,George,Gonzalez,4827,Long-Term-User,Regular,False
1246,Francisco,Gonzalez,3967,Long-Term-User,Regular,False
604,Geoffrey,Gonzalez,6767,Long-Term-User,VIP,True
1694,Ruth,Gonzalez,6820,Long-Term-User,VIP,True
10896,Kaylee,Gonzalez,4658,Long-Term-User,Regular,False
11172,Meredith,Gonzalez,2722,Long-Term-User,Regular,False
4350,Stephanie,Gonzalez,3140,Long-Term-User,Regular,False
15576,Toni,Gonzalez,2890,Long-Term-User,Regular,False
15602,Kyle,Gonzalez,2862,Long-Term-User,Regular,False
11408,Carolyn,Gonzalez,2757,Long-Term-User,Regular,False
5306,Stanley,Gonzalez,2983,Long-Term-User,Regular,False
2735,Kristi,Gonzalez,4523,Long-Term-User,Regular,False
5443,Luke,Gonzalez,4923,Long-Term-User,Regular,False
12312,Veronica,Gonzalez,3337,Short_Term-User,New,False
6717,Cesar,Gonzalez,2701,Short_Term-User,New,False
4526,Marie,Gonzalez,1560,Long-Term-User,Regular,False
3126,Shane,Gonzalez,3772,Short_Term-User,New,False
3239,Jay,Gonzalez,5643,Long-Term-User,VIP,False
1860,Evelyn,Gonzalez,5666,Long-Term-User,VIP,False
4205,Deanna,Gonzalez,4444,Long-Term-User,Regular,False
16117,Regina,Gonzalez,4464,Long-Term-User,Regular,False
4044,Joel,Gonzalez,3846,Short_Term-User,New,False
4649,Edgar,Gonzalez,3807,Long-Term-User,Regular,False
14216,Natalie,Gonzalez,2155,Short_Term-User,New,False
4263,Jan,Gonzalez,3772,Short_Term-User,New,False
4645,Savannah,Gonzalez,3803,Long-Term-User,Regular,False
3453,Alex,Gonzalez,3377,Short_Term-User,New,False
1827,Caleb,Gonzalez,4428,Long-Term-User,Regular,False
3472,Gabriel,Gonzalez,3355,Short_Term-User,New,False
8923,Nancy,Gonzalez,3138,Short_Term-User,New,False
4969,Edward,Gonzalez,3100,Short_Term-User,New,False
13506,Clifford,Gonzalez,3302,Short_Term-User,New,False
3462,Chloe,Gonzalez,3310,Short_Term-User,New,False
8160,Richard,Gonzalez,1120,Short_Term-User,New,False
4158,Jordan,Gonzalez,214,Short_Term-User,New,False
8696,Angel,Gonzalez,94,Short_Term-User,New,False
8328,Candace,Gonzalez,5,Short_Term-User,New,False
3157,Preston,Gonzalez,230,Short_Term-User,New,False
6166,Isaac,Gonzalez,5,Short_Term-User,New,False
2350,Kaitlyn,Gonzalez,22,Short_Term-User,New,False
5928,Rebekah,Gonzalez,39,Short_Term-User,New,False
12637,Rachael,Gonzalez,2480,Short_Term-User,New,False
12255,Jack,Gonzalez,10,Short_Term-User,New,False
15400,Erick,Gonzalez,2544,Short_Term-User,New,False
17710,Stefanie,Gonzalez,2419,Short_Term-User,New,False
15225,Henry,Gonzalez,777,Short_Term-User,New,False
5414,Julia,Gonzalez,38,Short_Term-User,New,False
3044,Mary,Gonzalez,57,Short_Term-User,New,False
16369,Brandy,Gonzalez,133,Short_Term-User,New,False
791,Timothy,Gonzalez,147,Short_Term-User,New,False
11833,Martin,Gonzalez,14,Short_Term-User,New,False
80,Donald,Gonzalez,58,Short_Term-User,New,False
17144,Samuel,Gonzalez,14,Short_Term-User,New,False
6484,Logan,Gonzalez,64,Short_Term-User,New,False
6469,Jeremiah,Gonzalez,129,Short_Term-User,New,False
1845,Gerald,Gonzalez,57,Short_Term-User,New,False
12880,Amber,Gonzalez,64,Short_Term-User,New,False
8626,Ivan,Gonzalez,52,Short_Term-User,New,False
13290,Robert,Gonzalez,33,Short_Term-User,New,False
6123,Gabrielle,Gonzalez,59,Short_Term-User,New,False
10781,Pedro,Gonzalez,78,Short_Term-User,New,False
9267,Summer,Gonzalez,60,Short_Term-User,New,False
7965,Thomas,Gonzalez,70,Short_Term-User,New,False
14658,Tammy,Gonzalez,609,Short_Term-User,New,False
10127,Kaitlin,Gonzalez,565,Short_Term-User,New,False
15338,Jennifer,Gonzalez,30,Short_Term-User,New,False
4788,Cynthia,Gonzalez,168,Short_Term-User,New,False
15358,Sergio,Gonzalez,777,Short_Term-User,New,False
7843,James,Gonzalez,1155,Short_Term-User,New,False
11892,Andrea,Gonzalez,70,Short_Term-User,New,False
15359,Mason,Gonzalez,23,Short_Term-User,New,False
17748,Arthur,Gonzalez,2398,Short_Term-User,New,False
9385,Luis,Gonzalez,129,Short_Term-User,New,False
12111,Mackenzie,Gonzalez,540,Short_Term-User,New,False
13570,Bob,Gonzalez,2480,Short_Term-User,New,False
2066,Morgan,Gonzalez,1701,Short_Term-User,New,False
7113,Sophia,Gonzalez,64,Short_Term-User,New,False
17756,Raymond,Gonzalez,2407,Short_Term-User,New,False
17422,Monica,Gonzalez,776,Short_Term-User,New,False
11608,Whitney,Gonzalez,609,Short_Term-User,New,False
13619,Brett,Gonzalez,33,Short_Term-User,New,False
